user_id,comment_text,post_id,thread_id,post_time
2808076,"Hello, I am new to coursera. I was wondering, will the course be up forever since its interactive? Or will it be gone forever on april 8th! I want to make sure I take advantage of the resources available while they last. Thank You ",5117,960,1363410232
1111646,"Hello Ava. Just try for example 4 or -6 and you will see that the function result will be greather than 15. Your interval must satisfy less or equal to 15. Regards",5132,962,1363427758
475385,"Yes, the end result is that you have two negative variables. Without giving away too much, the problem is that one of the variables has a coefficient other than -1. Take a look at one of my posts above.",5226,943,1363434796
1713972,"Yipee! I got it!! Thanks so much. I just wanted to figure this out so badly :). I appreciate all of your help....

Erica",4892,882,1363440773
2626488,"Doc i have the same doubth",5235,973,1363444008
1713972,"Will you get the same questions though, so you can just re-input any answers you got right?

Erica",5221,973,1363448921
2600597,"not right try again ",5214,977,1363453885
2600597,"Reread  anonymous explanation.  It is the right way to do it.",5214,977,1363453960
2600597,"I just finally figured it out because I read up above explanation.  What do you make x so that x+5 equals what you are looking for h(x)",5243,977,1363456259
1691141,"Sorry I'm talking about Question 2, wrong thread, I'm also having trouble with Question 4. Using the formula y=b-+c(x-+a)^2. the base is shifted by 1 to the left so a is a positive number (in this case +1) and its also shifted down by 1 so b is a negative number. Then the curve has a vertical stretch of 3 with flipping the curve so we end up with y=-b-c(x+a)^2. Where am I going wrong?",5250,976,1363466911
2590573,"well, starting formula is not x^2, it's sqrt(x). but beside that, you got it right",5250,976,1363472578
475385,"Your domain would be (-inf,3)U(3,inf), with ""U"" representing the union of the intervals. The rounded parentheses {3) and (3} means the 3 is not included in the set. So this includes everything to the left and to the right of 3, but not 3 itself.",5247,979,1363474464
475385,"It was my pleasure, Donna. I'm glad that I could help you.",5259,943,1363474671
2471553,"(a+b)^2=a^2+2ab+b^2
hence it should be  7/9x^2 - 14/9*x*2 +28/9 - 4",5237,971,1363490407
2471553,"try it again, I just copy your answer directly and it's correct",5263,971,1363493255
2176612,"I'd also be interested in knowing if the second exam attempt would be the same as the first.  Also would like to know how many questions will be on the exam.  I like to budget my time equally between questions. ",5221,973,1363495971
1845573,"Thanks Marija, now I get it :)
",5250,976,1363500410
2324998,"but my answer for question is not accept ? why ?",5265,987,1363517316
1451765,"Will the final be conducted in the same way, on the same platform, that the lecture quizzes are done, so you know what you have gotten wrong and need to rework on your second attempt?

Will the questions be identical the second time through, with no 'scrambling' of questions to trick people who don't carefully read the problem each time?

Also, I feel like I work relatively slowly in doing these problems. Will 2.5 hours be an adequate amount of time for a typical student, who has done all the lectures/quizzes/homeworks during the course to easily do without having to rush, and therefore make stupid mistakes, say because you don't have time to check your results using a different method, for example? I do my best work when there is no time limit, so that would reflect my true knowledge.",5239,973,1363519517
1451765,"What is the date of the Final Exam?",5232,978,1363519841
1451765,"Here's another vote for Pre-Calculus, but also Geometry, and Calculus (Single Varible). And thanks so very much for putting this course on-line for people who cannot afford to take formal lectures at a college or university. If this MOOC arrangement continues to work out, it is going to radically improve our world by educating a great many people who otherwise would not be. You are wonderful, exciting people, and excellent teachers. I have learned so much.",5183,902,1363520267
2448854,"Thanks, Dominic!  I was looking at this all wrong! Got it!
",5134,962,1363523345
475385,"Congratulations and well done!",5134,962,1363524538
2571914,"Thank you so much for that tip!  My aging eyes are having the same issue, and this is awesome!",5101,953,1363529857
2120255,"for x-4 you have x=4 so for x=-2 you should have x=2",5282,991,1363534520
1451765,"Sorry, Alexander, I do not believe the standard keyboards have such a symbol. You can use MS Word, insert symbol from their symbol list into a Word doc, and copy/paste into the comment box.

Or you can use LaTeX directly in the comment box to produce the symbol. To get what you want you must type two US dollar signs, then a backslash, followed by three alpha characters ""cap"", followed by two more dollar signs (the dollar signs signal what's contained inside is to be interpreted as math), and it should display the logical symbol for INTERSECTION as:  $$\cap$$ which is the upside down U. Better than the keyboard U, you can input the actual logic symbol for UNION, the rightside up U, by the same LaTeX math structure, but after the backslash put the characters ""cup"". That's what I have done here: $$\cup$$, the regular symbol for UNION.

It's a good question for the teachers to answer, if you are asking how to inupt an answer in interval notation that requires AND (INTERSECTION). I do not know if you can use LaTeX in the answer boxes, but suspect that you can. Better to be certain.",5278,990,1363548196
1426842,"Still waiting for a response to this...",5168,965,1363550973
1451765,"That's the point. I was doing that, and I had it enlarged quite a bit, but still had trouble figuring out what the character was. It was so small that it must have been the resolution of the source font that was the problem. My eyes already need the blown up images on the display. I constantly use the control plus, control minus, just to stay in the game.          :  )",5293,994,1363555891
1451765,"I signed up for the ALEKS system and began that way,and used it until ALEKS said I knew enough to be finished with Week 7 (that was about the middle of the second week). Then I moved over and concentrated almost exclusively on the course materials because it was too hard to manage both. ALEKS is a quality tool that you may well want to utilize once you finish getting what you can from this course. ALEKS is an AI system that figures out what you know, what you need to know, and it leads you there, step by step. If you get a question wrong it bumps you down just like it bumps you up when you do well. I do not recommend you try to use ALEKS because time is so short, but it could be a very good helper after this course. If you like Math, and it sounds like you do, then you should look into that system, just later.",5296,993,1363556359
1910216,"Wow, Thankyou very much :D",5224,938,1363558930
2268070,"It really helps to sketch the graphs as you go along. Before I dropped the graph down, I sketched it. Then I took the final given graph and worked backward to bring it up to the x-axis. Now I could compare points on each graph to determine what factor was multiplied to the y points to vertically stretch the graph. The sign is determined by the up or down opening of the graph. Finally, I dropped the graph down 1 unit put this into my equation. Hope that does not confuse people. Believe me, this one really drove me crazy. ",5303,941,1363575642
2139189,"Hi Bill.
I think 'No time limit' is really asking for too much. Part of our 'true knowledge' is the ability to deliver with speed. I think we need to be able to complete the questions asked 'within reasonable time'. My suggestion to you (and to myself, for I am no speed demon ;-) is to practice, practice, practice. That way, I'm sure we can improve our confidence to solve 'most' questions within 'reasonable time' and prove our 'true knowledge'. Wish you luck!",5239,973,1363585615
1451765,"Hello Madhu, and thanks for the thoughtful comment. I do agree with you that we ought to be able to work through problems within a reasonable time. And, yes, that is an important aspect of being able to do something with what we are learning ('true knowledge'). And even more do I agree that practice is one of the most important aspects of becoming facile with algebra. I think my worry is because the Algebra we are attempting to learn is a broad subject, the video lectures cover a reasonable amount of what we need to know, but not nearly all, and though I work through all of the suggested homework, I still find myself having to puzzle over problem types already covered that are presented in new ways I haven't yet seen. I am mostly concerned that I have an ample AMPLE amount of time to be able to do the problems in a way in which I don't feel like I am being rushed to finish, thus making me stop thinking and end up being careless. But, as you remind me, a 'no time limit' quiz would be worse than having a 'reasonable amount of time'.  I do feel that you and I are pretty much on the same wavelength, and I also wish you good luck in return. Thanks for your comment.   BTW: Do we have a date yet for that final exam?",5239,973,1363614009
1451765,"Hello Madhu, and thanks for the thoughtful comment. I do agree with you that we ought to be able to work through problems within a reasonable time. And, yes, that is an important aspect of being able to do something with what we are learning ('true knowledge'). And even more do I agree that practice is one of the most important aspects of becoming facile with algebra. I think my worry is because the Algebra we are attempting to learn is a broad subject, the video lectures cover a reasonable amount of what we need to know, but not nearly all, and though I work through all of the suggested homework, I still find myself having to puzzle over problem types already covered that are presented in new ways I haven't yet seen. I am mostly concerned that I have an ample AMPLE amount of time to be able to do the problems in a way in which I don't feel like I am being rushed to finish, thus making me stop thinking and end up being careless. But, as you remind me, a 'no time limit' quiz would be worse than having a 'reasonable amount of time'.  I do feel that you and I are pretty much on the same wavelength, and I also wish you good luck in return. Thanks for your comment.   BTW: Do we have a date yet for that final exam?",5239,973,1363617381
546153,"Hi Andy.  Thanks.  I make this mistake a lot, so I think perhaps I don't understand exactly when to factor out with a -1 and how to do it.  When do you factor using a negative 1? Is it the same as multiplying both terms by a -1?  In this case (-x/-4)-(3/-4) = x/4 - -3/4     Is this right?  Am I getting the idea?  
Andy, thank you so much for your help.  Stan",5316,1001,1363617639
1403974,"Hi Stan :

Well in this case, since you have a fraction and you can factor a -1 out of both numerator and denominator, the -1's will cancel each other out.  You would have not been able to do that if you had -x-3 on top and a PLUS 4 on the bottom.  Another example is like you mentioned above where you have a linear equation and you multiply both sides by -1 (which I like to do if I end up with a negative x...seeing negatives just drive me nuts).  I'm sure there are others, but if you just follow the age old rule ""what you do to one side, do to the other"" or ""what you do to the numerator, do to the denominator"", you'll be fine.

Hope this helps you out...",5317,1001,1363619672
1403974,"As for the why...I truthfully don't have the answer to that.  My best guess is that since we're trying to make the expression in the most simplified means as possible and we were able to factor further by removing a negative 1, that's why your original answer was incorrect (kind of like leaving fractions in unreduced form or leaving radicals in the denominators).",5317,1001,1363619815
1321055,"Correct! You will have two attempts on the final exam and the highest grade will count.",5235,973,1363622309
1321055,"Thank you for the thoughtful suggestions. You will find all final exam information on the link on your left-hand navigation menu (this includes the dates). You will have ample time to complete the final exam and the questions will be very similar to the questions now you are practicing with your quizzes. We have set the quizzes so you can take them up to 100 times; I encourage you to practice with your quizzes as much as you can. Also, there will be some random ordering in the final, so please do make sure you read the questions in the entirety during each attempt.",5239,973,1363622504
1451765,"Blendi, can you tell me exactly what you need to know? If I can help, I will. I didn't know whether it was a problem getting the answer into the computer or difficulty solving the problem.",5324,992,1363623115
1451765,"Ok, in Week One we learned about ""Rationalizing the Denominator"" in one of the videos. With this problem you are working, you first have to SIMPLIFY the given expression. It has a part A minus a part B, where part B is a fraction. Is that right? If so, you have to get a single numerator over a single denominator first. Then you will notice that you have in the denominator, an expression that contains a square root. That isn't allowed, according to that video. You have to RATIONALIZE the denominator, where the square root represents an irrational number, so you have to get rid of it. You do that by multiplying your simplified problem by 1. . . meaning by a fractional expression with the numerator and denominator equal (x/x=1), but the x here will be the CONJUGATE of the denominator of your problem, which means, say, if you have square root of 3 minus 4 in the denominator of the problem, you want to multiply it by 1=conjugate/conjugate, where the conjugate is the same with the internal sign changed (say, if your denominator is 3√−4, your conjugate is 3√+4), so you multiply your problem by the fraction 3√+4 divided by 3√+4.",5326,992,1363626147
1451765,"Oh, when you FOIL out the multiplication of the conjugate pair in the numerator, you end up where the square root terms cancel, leaving you with only rational numbers in the numerator.",5326,992,1363626300
1451765,"Everyone else is just in it ""for fun"", right?

That may be true for you, but that is NOT the case with many of the students. For one, I am not in the ""signature track"" but that does NOT mean I expect to be treated any differently. The only difference in the signature track is that students who paid have provided UC Irvine a partial way to verify they are actually the person who is taking the quiz. I know who I am and I am a serious student, despite the fact that I did not pay to be on the signature track. I expect to receive whatever certificate UC Irvine grants me for doing a good job on their exam, according to their standards of success, exactly the same as anybody else.",5325,973,1363627121
2232269,"Thank you that was the advice I needed!",5319,1002,1363629878
1451765,"Please accept my sincere appology for whatever offense my remark caused.",5328,973,1363629914
2131896,"Not offended at all, no apology necessary. I was merely suggesting one attempt for you since you did not want to be treated differently from the signature track students.

However, I would like to point out that I am pretty serious about this class as well, so when I wrote ""for fun"" I did not mean careless or indifferent. I meant that we are doing it for our own satisfaction instead of college admissions etc.",5328,973,1363630275
2023351,"I really enjoy this course and love working with new concepts.  Thank you Dr.Elchhron and the staff for the wonderful presentation and knowledge.  I truly appreciate all your hard work.  Thanks to the Coursera staff for providing with wonderful course to students worldwide for free.  As a team you are giving the gift of education to so many sincere students who cant really go to a college campus for various reasons.",5311,112,1363631143
1451765,"I wish I had taken the time to ask what you meant by ""fun"".  That's where I went off track. Your explanation helps a lot. We are taking the course for a similar reason, it seems. Also, I was not aware that signature track students were expected to finish the exam on one try. So, I've made two mistakes in one response?! I trust that you will do well on your exam, and thanks for being nice.",5328,973,1363632394
2131896,"No worries & good luck to you, too!",5328,973,1363632681
1369772,"I got this far checked everything but can't seem to input correct answer Using [0,2]U[4,\inf)????? Where am I off?",5284,991,1363634626
475385,"There is no equality, so there are no square brackets for the domain.",5284,991,1363634934
1451765,"Ok, I will work it out. Be a little bit. . .  : )",5332,992,1363635248
1369772,"thanks, I wrote the problem down incorrectly to begin with. Thanks for saving me more futile time...",5284,991,1363635410
1451765,"Let's check our first simplification, to get the problem just before multiplying by the fractional conjugates. What I got is the following:  $$\frac{13-5\sqrt{3}}{\sqrt{3}-1}$$. Did we get the same at this point?",5332,992,1363636383
2442109,"Can anyone tell me da answers of week7 all quizzes as I was not here ",5314,1000,1363636612
1451765,"Make sure the original problem was:   $$5\sqrt{3}-\frac{2}{\sqrt{3}-1}$$.",5332,992,1363636999
1451765,"One place that is easy to make a mistake is multiplying two radicals. For example, if you need to multiply $$\sqrt{3}$$ times $$\sqrt{3}$$, you get $$\sqrt{9}$$.",5332,992,1363637236
2122357,"Nice!!  Thank you!!",5306,985,1363650153
1568791,"So, Melissa, could you at least let us know how many questions are there in the final examination?",5239,973,1363653262
1568791,"Anon,
I totally agree with your opinion of correct only the wrong answer after the first attempt.  There is no reason why we have to re-enter all the answers including the one that already marked correct.  The only thing I worried is I put the wrong key since the mathematic expression is very complicated and tricky sometimes.  From my experience, I got it wrong with the same question I already marked correct by mistakenly input in the second attempts.",5325,973,1363654027
2471583,"You have a sign off in your ""15x^4 + 0x^3 + 6x^2""
",5331,995,1363667503
1500756,Thanks!,5331,995,1363670389
475385,"First, the terms all have a factor of x in common, so rewrite as x(x^2-6x+8). Next, recognize that the numeric terms add up to -6 and have a product of 8. A pair of numbers that will allow us to do that is -2 and -4. So now the expression can be written as x(x-2)(x-4).",5342,991,1363692819
2442109,"I still could n't understand dis question .Can anyone help me out


",5132,962,1363704505
475385,"You're welcome, Maryam.",5347,991,1363708494
475385,"Try this out. Look at the very first post in this forum  Her answer to the problem was (-\inf,-5]U[3,\inf). First try a number that is less than -5, such as Andy's suggestion of -6 and see if the inequality still holds. If it does not, then anything less than -5 cannot be a part of the solution set. Then try a number in between -5 and 3, such as 0, and see if the inequality holds for that value. If not, then numbers in between -5 and 3 are not a part of the solution set either. But if the inequality does hold for x=0, then you can be reasonably assured that all of the number between -5 and 3 do belong to the solution set. Finally, try a number that is larger than 3, perhap 4 or 5 or whatever number you care to use. If that number does not satisfy the inequality, then no number larger than 3 will satisfy the inequality. But if it does, then you can be reasonably assured that all numbers larger than 3 will satisfy the inequality.

I know this process is a bit long to describe, but it is not hard to do.  I hope this will help Good luck to you.",5132,962,1363710058
2442109,"How I can write da answer of question #7",5348,962,1363722284
546153,"John, what is throwing me off is that when I divide 15x^2+8x-2 by 5x^2-2, I get 15x^2 -6.  I don't know where to put the -6. I don't think you would put it under the 8x because they are not like terms.  I don't seem to have an x term.  Do you understand where I am stuck?  Thanks..",5353,1003,1363729856
475385,"It is open interval. Check to see if you put in any blank spaces in writing the interval and remove the spaces. For some reason it does not want to have spaces in the interval.",5356,991,1363735392
1451765,"It's funny you would put it that way, John. That is precisely what I was attempting to avoid by making this post; I hate having tests be 'teacher dependent'. Every confusion in complex material that isn't tied down before a test is a potential place where my mind will take the opportunity and do an infinite regress; like a Turing machine that can't stop. I had a similar confusion over the definition of the ""principal"" square root, all the while admitting plus and minus roots this or that, at special places, such as the quadratic formula and taking the square root of x squared. Bottom line, you are exactly right in saying that mathematicians don't or can't agree about everything, and I need to force myself to make room for that because that is only being realistic. When you think about it, they could never ALL be in perfect agreement at the same time, else the field of mathematics would have been completely exhausted, all dried out. I shall accept your rule of thumb. Thanks.

BTW: How is the Pre-Calc class? What is covered that isn't covered in this course? Is it necessary before attempting Calculus?",5354,984,1363742217
1364816,"Stan, right, you don't have any first degree terms to subtract from the 8x. It is just carried down to the next level. And remember that the process ends when all you're left with are terms of a lower degree than the one in you divisor.  Here your divisor is a second degree, the x^2 term, and the only term with an x in it is 8x and that's a first degree term. So the 8x is part of the remainder. 

Here's a little study sheet.

Degree of x term in divisor.             Degree in remainder when you stop

           X^1                                                            X^0 which is a constant

          X^2                                                            X^1 with or without a constant

           X^3.                                X^2 with or without an x^1 term with or without a constant

         X^4.                                        X^3 +/- x^2 term +/- x^1 term +/- a constant term

Hope this comes out OK I'm doing it on an iPad. Hope this helps.",5353,1003,1363743861
1364816,"Didn't come out like I had hoped. The left column has just the x terms. All the rest is supposed to be in the right column.",5353,1003,1363744023
2442109,"Still confused about dis question",5132,962,1363774493
1364816,"If there's one thing I've learned in my 66+ years it's that ""he/she who giveth the grade controlleth the definitions.""

And it really sucks when you learn one instructors language one semester and you get a new instructor who's language contradicts the previous instructor in many minor but important points.

I guess the major difference between Intermediate Algebra and Pre-Calc is that Pre-Calc covers several more function types than Algebra. Exponential/Logarithmic, Trig etc. Calculus involves these functions as well and you have to be comfortable working with them as well as polynomials. I've found the Pre-Calc class to be a good refresher but you'd really have to do all of the outside readings and problems they assign to really learn Trig and the other types of functions it covers.

We have actually covered Algebra in a bit more detail in this class. I did all of my original math studies back in the early 60's to early 70's and a lot has changed so I'm learning new bits and pieces which weren't in math curricula when I was in school. But I did learn the basics and you have to really know the basics to be successful in Calculus.
",5354,984,1363792192
1364816,"It is wrong. Check you math! + signs and - signs change!",5366,1003,1363792377
1451765,"BSEE from NC State (66), so I once knew a lot of math myself. I'm doing pretty much what you are, but my goal is to get a complete math reeducation so I can read modern physics and EE with understanding. So I will look forward to rebuilding the trig and log materials after this course. It's ok to spend that time; it will be a good investment; I can do with a lot more practice and time to think about what I am doing.

I learned how much more I needed to learn back when I read Roger Penrose's wonderful book Road to Reality. In that book he casts bread crumbs to outline a pathway through the modern mathematical jungle, showing readers what is needed to understand in mathematics in order to be able to understand today's writers. I was simply amazed with how much I really don't know all that well AND how interesting those areas of math described by Penrose look (to me). I read his thousand page book twice, and there is no hope for me to understand anything unless I get a complete retread!  Fortunately, I am getting quite a lot that I didn't expect from this course. I attempt every problem assigned, and not always successfully. Thanks so much for explaining what's next, and sharing your experiences.

BTW:  I've sent a request to Rod of the MathIsFun website, asking why he doesn't admit max and min points in his regions of ""strictly increasing"" curves, explaining that my mission is not to have him change, that I merely would like to know his rationale, but that our course and text make no distinction between increasing and strictly increasing functions, and they include the max/min points. I'm interested in what he might have to say. At least I have enough knowledge to ask the question.           : )",5354,984,1363794391
1364816,"Guess I'm not the oldest kid in the class after all!! BS from U of Illinois (69). You should do OK in the pre-calc class. I'm a grad school drop-out and I haven't used all that math since the early 70's. Took the Intro to Astronomy class a few months back and had trouble with some of the simpler problems, didn't even try the hard ones. I what to understand astronomy and plate tectonics better.

I'm not retired yet but I'm looking for something to do when I do. Like take a bunch of classes I wanted to take but couldn't because of the requirements of my degree program. ",5354,984,1363795390
1451765,"We are so similar, John. It's only in the domains of interest that there is difference, so that means not much. Nice to get to know you, and wish you the best in your future endeavors.",5354,984,1363796434
1364816,"Just checked your profile. Maybe I should add to mine.

Our interests are less varied than you think. My BS was in Microbiology and my graduate school work was in Molecular Biology with a specialty in molecular genetics. Now I work in Vanderbilt Univ. Med School in media graphics.

Nice to get to know you too. And I wish you the best too.",5354,984,1363797755
2442109,"Can anyone help me in writing da answer of question#7",5132,962,1363798419
1451765,"<p>That is so interesting. When these MOOCs first appeared, I was split down the middle between taking math and organic chemistry, wanting to lay a proper foundation on my extensive readings in biology, microbiology, recombinant DNA, biochemical pathways, etc., with a special interest in fungi, everything directed at understanding human health. I LOVED the course I took in microbiology at the community college in Charlotte, NC. It fascinated me. My last technical employment was at Sarnoff Corporation, ex RCA Laboratories in Princeton, NJ, (now wholly owned by SRI International) but also worked for Burroughs, and Bell Laboratories, mostly in computer related research and development. Let me give you my email so we can keep in touch from time to time.  Regards, Bill.</p>",5354,984,1363802252
2442109,"Still confused",5373,962,1363808949
2559291,"ALEKS has been extremely beneficial for me.  Last week, week 7, was a hard week for me and I had to put in double hours to stay up with Aleks so I could stay up with the class work.  I have found it invaluable.  It really helps you learn and practice what you need to work on.  I have found I have been able to stay up with the class work on it.  Each week they enter new material that goes with the week's work.  You just have to really spend quite some time on it - like hours and hours!!!",3112,533,1363819583
1971556,"What are you confused about?",5373,962,1363849165
2442109,"I have da confusion in writing answer of dis question ",5373,962,1363850209
2442109,"In fact I have da answer [-\inf,-5)U(3,\inf)  and it seems me wrong.I tried we'd -6,4 bt it also shows wrong .So, I want to know da exact answer.",5373,962,1363850744
2942324,"why not solving in this way : ac=-6 so 3x^2-x-6x-2 =x(3x-1)+2(3x-1) =(3x-1) (x+2)",4723,870,1363869356
814775,"I'm not arguing about the value of graphs.  I'm simply saying that I can sketch a graph using a table of values.  Even better, I can use graphing software or a calculator to do it with far more accuracy than using transformations, and with no chance of forgetting which way to slide the graph.  This is kind of like being forced to use a slide rule just because students 50 years ago had to....",5386,956,1363871403
2232269,"Your suggestion helped me and I got the 15x^2 but then you bring the 8x down and I had this problem 15x^2+8x
                                                                                                                                                  -15x^2-6
but you can't add or subtract 8x to 6. So what do I do?",5351,1003,1363873805
2658676,"90% of our problems is not to make mistakes in intering the answers last exam I had inter it 3 times finally I noticed I had the caps lock on",5221,973,1363874441
1369772,"infinity is   \inf    not /inf   hope this helps",5390,991,1363876310
2571914,"Don't forget to bring your -2 down along with the 8x.  Then you will be able to add your constants together",5351,1003,1363876807
1713972,"Ok, I got it now. Instead of ""-6"" I put ""-6x""... tricksy, tricksy.

Erica",5391,1003,1363877641
1364816,"You're trying to do regular long division of numbers to long division of polynomials and it's not working for you. In regular long division, let's divide 2768 by 2. Our first entry above the line is 1 placed over the 2. Below the line we place the product of 2 x 1 or 2 and then subtract it from the 2768 and we get 0 and we bring down the 7 and divide it by 2 placing a 3 above the line and so on. This amounts to a short hand of sorts. the first 1 in this example is really 1000. 2000 / 2 = 1000. So we should actually subtract 1000 from 2768 leaving 768 which we divide by 2 again and so on.

You **cannot** use this short hand when you're dividing polynomials.

I need to learn some more LaTeX in order to write this out in math form. But I'll try. Let's divide x^4 - 2x^2 - 4x +7 by x^2 - 1. (I left out the asterisks for simplicity.)

x^2 - 1  ) x^4 - 2x^2 - 4x + 7        Draw on imaginary line over the numerator from the close paren to the 7

x^2 goes into x^4 x^2 times Place that above the line you just drew

Now multiply x^2 - 1 by the x^2 and you get x^4 - x^2. Place the x^4 - x^2 under the x^4 - 2x^2 - 4x + 7 lining up like terms. Now subtract x^4 - x^2 from x^4 - 2x^2 - 4x + 7. This gives you your first remainder which is - x^2 - 4x + 1. This now becomes the next numerator. You can't use the short hand here you must bring down all remaining terms or you'll get confused.

Now you divide x^2 - 1 into - x^2 - 4x + 1 and you get - 1. (x^2 goes into - x^2 - 1 times.) You multiple x^2 - 1 by -1 and you get -x^2 +1. Subtracting that from -x^2 -4x + 1 gives you -4x +6. Now x^2 will not go into -4x so you're done. 

Your answer is: x^2 - 1 with a remainder of (-4x + 6)/(x^2 - 1) and -4x + 8 would be what you would enter if this were the actual problem **which it isn't so don't enter it**.

Does this help? You might want to see the video again.",5391,1003,1363882212
1364816,"Found a typo in the previous comment.

You're trying to do regular long division of numbers to long division of polynomials and it's not working for you. In regular long division, let's divide 2768 by 2. Our first entry above the line is 1 placed over the 2. Below the line we place the product of 2 x 1 or 2 and then subtract it from the 2768 and we get 0 and we bring down the 7 and divide it by 2 placing a 3 above the line and so on. This amounts to a short hand of sorts. the first 1 in this example is really 1000. 2000 / 2 = 1000. So we should actually subtract 1000 from 2768 leaving 768 which we divide by 2 again and so on.

You cannot use this short hand when you're dividing polynomials.

I need to learn some more LaTeX in order to write this out in math form. But I'll try. Let's divide x^4 - 2x^2 - 4x +7 by x^2 - 1. (I left out the asterisks for simplicity.)

x^2 - 1 ) x^4 - 2x^2 - 4x + 7 Draw on imaginary line over the numerator from the close paren to the 7

x^2 goes into x^4 x^2 times Place that above the line you just drew

Now multiply x^2 - 1 by the x^2 and you get x^4 - x^2. Place the x^4 - x^2 under the x^4 - 2x^2 - 4x + 7 lining up like terms. Now subtract x^4 - x^2 from x^4 - 2x^2 - 4x + 7. This gives you your first remainder which is - x^2 - 4x + 1. This now becomes the next numerator. You can't use the short hand here you must bring down all remaining terms or you'll get confused.

Now you divide x^2 - 1 into - x^2 - 4x + 1 and you get - 1. (x^2 goes into - x^2 - 1 times.) You multiple x^2 - 1 by -1 and you get -x^2 +1. Subtracting that from -x^2 -4x + 1 gives you -4x +6. Now x^2 will not go into -4x so you're done.

Your answer is: x^2 - 1 with a remainder of (-4x + 6)/(x^2 - 1) and -4x + 6 would be what you would enter if this were the actual problem which it isn't so don't enter it.

Does this help? You might want to see the video again.
",5391,1003,1363883613
2393864,"I'm totally confused as to what I'm doing wrong. I'm getting 2-x/x-1 and its wrong. Help????!!!",5319,1002,1363887134
2258187,"12. ",280,51,1363892687
2600597,"One of your signs are wrong",5319,1002,1363894968
475385,"Remember that to firsst graph was of sqrt(x). You see it has been flipped over about the x-axis and you have discovered that each point is being stretched by a factor of 3. So the coefficient in front of the square root function is -3.",5394,946,1363898933
1364816,"

Found a typo in the previous comment. And yet another typo.

You're trying to do regular long division of numbers to long division of polynomials and it's not working for you. In regular long division, let's divide 2768 by 2. Our first entry above the line is 1 placed over the 2. Below the line we place the product of 2 x 1 or 2 and then subtract it from the 2768 and we get 0 and we bring down the 7 and divide it by 2 placing a 3 above the line and so on. This amounts to a short hand of sorts. the first 1 in this example is really 1000. 2000 / 2 = 1000. So we should actually subtract 2000 from 2768 leaving 768 which we divide by 2 again and so on.

You cannot use this short hand when you're dividing polynomials.

I need to learn some more LaTeX in order to write this out in math form. But I'll try. Let's divide x^4 - 2x^2 - 4x +7 by x^2 - 1. (I left out the asterisks for simplicity.)

x^2 - 1 ) x^4 - 2x^2 - 4x + 7 Draw on imaginary line over the numerator from the close paren to the 7

x^2 goes into x^4 x^2 times Place that above the line you just drew

Now multiply x^2 - 1 by the x^2 and you get x^4 - x^2. Place the x^4 - x^2 under the x^4 - 2x^2 - 4x + 7 lining up like terms. Now subtract x^4 - x^2 from x^4 - 2x^2 - 4x + 7. This gives you your first remainder which is - x^2 - 4x + 1. This now becomes the next numerator. You can't use the short hand here you must bring down all remaining terms or you'll get confused.

Now you divide x^2 - 1 into - x^2 - 4x + 1 and you get - 1. (x^2 goes into - x^2 - 1 times.) You multiple x^2 - 1 by -1 and you get -x^2 +1. Subtracting that from -x^2 -4x + 1 gives you -4x +6. Now x^2 will not go into -4x so you're done.

Your answer is: x^2 - 1 with a remainder of (-4x + 6)/(x^2 - 1) and -4x + 6 would be what you would enter if this were the actual problem which it isn't so don't enter it.

Does this help? You might want to see the video again.
",5391,1003,1363903018
1364816,"

Sorry about previous posts. I didn't fully proof them before I added them.

You're trying to do regular long division of numbers to long division of polynomials and it's not working for you. In regular long division, let's divide 2768 by 2. Our first entry above the line is 1 placed over the 2. Below the line we place the product of 2 x 1 or 2 and then subtract it from the 2768 and we get 0 and we bring down the 7 and divide it by 2 placing a 3 above the line and so on. This amounts to a short hand of sorts. the first 1 in this example is really 1000. 2000 / 2 = 1000. So we should actually subtract 2000 from 2768 leaving 768 which we divide by 2 again and so on.

You cannot use this short hand when you're dividing polynomials.

I need to learn some more LaTeX in order to write this out in math form. But I'll try. Let's divide x^4 - 2x^2 - 4x +7 by x^2 - 1. (I left out the asterisks for simplicity.)

x^2 - 1 ) x^4 - 2x^2 - 4x + 7 Draw on imaginary line over the numerator from the close paren to the 7

x^2 goes into x^4 x^2 times Place that above the line you just drew

Now multiply x^2 - 1 by the x^2 and you get x^4 - x^2. Place the x^4 - x^2 under the x^4 - 2x^2 - 4x + 7 lining up like terms. Now subtract x^4 - x^2 from x^4 - 2x^2 - 4x + 7. This gives you your first remainder which is - x^2 - 4x + 7. This now becomes the next numerator. You can't use the short hand here you must bring down all remaining terms or you'll get confused.

Now you divide x^2 - 1 into - x^2 - 4x + 7 and you get - 1. (x^2 goes into - x^2 - 1 times.) You multiple x^2 - 1 by -1 and you get -x^2 +1. Subtracting that from -x^2 -4x + 7 gives you -4x +6. Now x^2 will not go into -4x so you're done.

Your answer is: x^2 - 1 with a remainder of (-4x + 6)/(x^2 - 1) and -4x + 6 would be what you would enter if this were the actual problem which it isn't so don't enter it.

Does this help? You might want to see the video again.
",5391,1003,1363903397
2046448,"Never Mind, Andy thank you for the () info, I will note that for future test!!  
",5400,1002,1363915635
