user_id,post_text,id,thread_id,post_time
1451765,"AND is set intersection, symbol upside down U, meaning only the points that are in both sets, say, points both in set A AND in set B, (AND restricts). OR is set union, the U, which joins, or includes points from both sets, say, all the ponts that are in set A, including all those points that are only in set B, so what you have is (-1,1)U(3,5), meaning all the points in the interval (-1,1) or the points in the interval (3,5).

OR is U
AND is upside down U",5277,990,1363524111
2215189,"my mistake, lets re-formulate :)

which simbol from keyboard is analog to upside down U?",5278,990,1363524512
2215189,"my mistake, lets re-formulate :)

which simbol from keyboard is analog to upside down U?",5279,990,1363525169
2181611,"Ryan, thanks for your help. I am still struggling. I took the problem in steps. Step 1: I flipped the graph, so f(x) became -f(x), Step 2: I moved the graph to the left by one unit, so -f(x) became -f(x+1), Step 3: I moved the graph down by one unit, so          -f(x+1) became -f(x+1)-1. Its the last step that I struggle with (stretching). I have drawn the graph for each of the previous steps. On my Step 3 graph I can see that the x-co-ordinates are the same as the final graph in the problem, however the y-co-ordinates are different. The way I understand stretching is that for y=f(x) one can get y=af(x) by multiplying each y-co-ordinate with ""a"". Is that correct?  It seems to me that I need to find ""a"" in the problem. But I cannot find the constant that I need to multiply each y-co-ordinate from my third step. Your assistance will be much appreciated! ",5280,941,1363526862
544493,"How can I solve this

x^3-6x^2+8*x  ..........I've x (x-4) (x-2)

x=0; 4 ; -2 I've confused  with this exercise",5281,991,1363530423
2415793,"I also couldn't solved it, but I don't know if it is my fault or the question.

""**x=0; 4 ; -2 I've confused with this exercise**""

Does ""-2"" suppose to be ""2"", because  2-2=0.  
",5282,991,1363530784
1800490,"Jose,
You have some of what you need but remember this is an inequality. So using the (x-2) and (x-4) figure out where on the number line involving 2 and 4 the inequality holds true and write it in interval notation.",5283,991,1363532966
475385,"Jose, you have factored the inequality and can find the values of x that willl make the two sides into an equation. These are not a part of the answer for the quiz question, but they do provide the boundaries for the possible solutions. You have x=0, x=4 and as Carl says x=2. So pick a number below zero and put it into the original inequality and see if the inequality still holds. Then pick a number between 0 and 2, a number between 2 and 4, and finally a number greater than 4. If the inequality does not hold for a number you pick, then you can be assured that no number between the numbers that give equalities (0, 2, 4) will satisfy the inequality. However, if the number you pick does satisfy the inequality, then you can be assured that all of the numbers in between will satisfy the inequality.",5284,991,1363536029
544493,"Thanks again Dominic and Carl
I used sinthetic division (Ruffini Rule)
 I've (x+0) (x-2) (x-4) with this I got where is positive f(x) 
my answer was (a,b)U(d,?)
Thanks again this was something new for me!",5285,991,1363539137
544493,"I would like that there isn't time limit this would be a double prolem.",5286,973,1363539491
2942324,"Please who can give some insights on how to solve this quiz : 5sqrt3-2/sqrt3-1",5287,992,1363540619
2976675,"Hi all,

I'm new to Coursera.  I've been wanting to take some Maths courses recently and when I heard about this site I jumped on as soon as I got home.  I clicked en-roll on the Algebra course - thinking it would tell me I had to wait for a few weeks - but it didn't.  Looks as tho I'm now 8 weeks behind.

So am I too late?  I'm guessing I wont be prepared for the final examination with just 2 weeks to go?

I've also signed up for Fundamentals of Audio and Music Engineering: Part 1 Musical Sound & Electronics, but this one starts in June.

By the looks of things you guys are loving this course so I'm very excited to start.

Any help would be much appreciated.

Thanks

Daniel",5288,993,1363548004
2711446,"Does anyone find it difficult to read some questions from the quizzes? I find the numbers and variables of some questions to be too small in size, eg: is it x^3 or x^8 or is it a 'z' or '2'

Please increase the size in future quizzes, especially for the exam!

Thank You",5289,994,1363548528
1451765,"Daniel, welcome, you sound adventurous! You will likely have a hard time covering everything you need to cover to be proficient enough to get a A+ grade on the final exam, unless you have already had a lot of algebra in HS or college, and you go flat out, full time on this material from this point until the exam. If I were you, I would just do all that I could, so I would learn whatever I could, then retake the course at another time, or consider this a preparation for college. But, I don't know what level you are at.

Each week has a list of videos and quizzes and further homework assignments they recommend to become proficient. The discussion forums can be utilized by a late comer if you search for things you want to know. That's one big advantage of starting late.

In the beginning, students had a hard time entering answers for quizzes, due to a cheesy user interface. The people at UC Irvine have been making steady progress and a lot of headway in phrasing their questions in ways that don't tax the front end too much, so those kinds of problems are now rare. However, there are still a couple of warning for you:  When entering an expression, be sure to place an asterisk between a number and a variable symbol (i.e. for 4x you enter it 4*x), Actually, anytime there is an implied multiplication, be sure to use asterisks. Also, group parts of expressions with parentheses whenever something might not be clear. At this point, the answers are easy to enter, but I am not certain the early quizzes will not have problems. If you encounter that kind of problem, I suggest you not spend much time trying to figure it out, cause you can waste a lot of valuable time. Also, along this line of thought, there is plenty of good advice in the fora that you can seek out.

If you decide to stay, I offer you the best of luck. There are people from over 50 countries taking this course.    - Bill",5290,993,1363550793
1451765,"Yes, I found one question on the last quiz that I had to blow up, and still guess at. They do need to keep on top of font sizes. But, that's only once. By and large, things have been well readable, and I am so old that my eyes are about shot.",5291,994,1363550950
1451765,"In preparing to enter that expression into the answer box, you must make it something like 5*sqrt(3) - 2/(sqrt(3)-1), if that is what you meant (I guessed). Unless you set write it out very clearly, so there is nothing ambiguous, neither the machine, or anyone trying to help will be able to understand the problem you need help with.",5292,992,1363551323
2120255,"I know what you mean too.  As you age, these exponents can be hard to read.  

However, if you hold down CTRL and + on your computer at the same time, you can make the text as large as you want!  If that doesn't work, check the zoom feature on your browser. In Chrome, it is under the three line icon at the top right of the screen.",5293,994,1363553110
2308310,"

  [1]: http://google.com",5294,982,1363553595
1932823,"When I input the remainder (by itself, without the divisor below it), the grader marks my answer as incorrect.

I've verified my answer with an online polynomial long division calculator, and it seems to be correct.

If you are also experiencing this issue, please upvote this post.",5295,995,1363554275
2976675,"Hi Bill, thanks for the swift reply.  I think I will follow your advice and work my way through the material but not pay for the Aleks software, it seems that would probably be wasted with such little time left.  I wonder when the course will start over again...?

What I've seen so far looks really organised and a forum directly relating to the course is a nice touch.  It's been many years since I was in education, so it seems this is a great way to get started without paying the annual 9K course fees you get charged here in the UK.

Thanks again for the advice and the useful tips.

Daniel",5296,993,1363555852
456069,"Is it possible to create a practice final exam through the assessment feature in ALEKS? Since the student does not control the assessment feature could it be done by the staff? It would be very helpful.",5297,996,1363555874
2525407,"You may be forgetting to put the back slash before infinity. Ex: (5,\inf)
I was having this problem too. I knew I had the right answer, but without the""\"" before ""inf"" it was showing as wrong. Hope this helps.",5298,995,1363556128
2268385,"Instructors: can you elaborate on the review in week 10 mentioned on the syllabus (""review and final"")? May we assume the matieral covered in the review will be on the test? Will there be material on the test not covered in the review? Like others, I think I've worked diligently in the course but am concerned about how to allocate precious prep time (I work). Thanks very much. The course has been fantastic!",5299,997,1363556408
2525407,"This one is tough. It has been transformed several times. It has been reflected, shifted, and stretched. Try doing one transformation at a time. It took me a while, but I got it right the first time. Good luck.",5300,986,1363556800
1824601,"I really can't find the question-level explanation. Help me please. ",5301,965,1363565505
142583,"Hello  everybody. I have a question regarding the equation for finding a vertex:

In this course, we get the vertex by using the general function ax^2+bx+c and completing the square to turn it into the vertex form. I have also been told that it is possible to find the vertex by using this formula:

-b/2a  (where b and a are gotten from the general form)

Can somebody explain why this formula is true? Does it always work?",5302,998,1363566005
2461522,"Elmar, very good so far, that all sounds correct.  And yes, that is correct, you need to find the $$a$$.  If I am understanding you correctly then right now, your function is $$f(x) = -\sqrt{x +1} -1$$.  As you point out, it has the correct $$x$$ values, but the $$y$$ values do not correspond.  Let me call the final function we want $$g(x)$$ (the second graph in the problem) so it makes more sense.  So we are trying to find the $$a$$ value that makes this equation true : $$a \cdot f(x) = g(x)$$.  All we can do from here is plug in a couple $$x$$ values to try and find what $$a$$ should be.  

If $$x = 0$$ we see that $$g(0) = -4$$ and we want this to be $$a \cdot f(0) = a \cdot -\sqrt{0 + 1} -1 = -a -1$$

And if $$x = 3$$  we see that $$g(3) = -7$$ and we want this to be $$a \cdot f(3) = a \cdot -\sqrt{3 + 1} -1 = -2a -1$$

(We really could just use the first equation, but its always good to check your answer.)  If that is not clear, please let me know!",5303,941,1363570218
381489,"I see the hard-line due date for weeks 6 and 7 has been extended to the end of March, and the week 8 quiz deadline is April 1st are these correct dates?  Or were the week 6 and 7 deadlines always due at end of March?

If you are also experiencing this issue, please upvote this post.",5304,999,1363575037
1971556,"There is no issue. Show your work and someone will tell you what you did wrong.",5305,995,1363577700
1971556,"This is not rules. This is formulas to help you solve different type of problems. Now that you've seen them, you can figure them out yourself. Is it possible to memorize them all? Yes, but why bother. Is it OK to make a cheat sheet? Yes. Even better find cheat sheet on the net and use it. Nothing wrong in having sheet of formulas. The most important is to know when to use which formula.

 - [Algebra formulas][1] 
 - [Smaller algebra formulas][2]

  [1]: http://tutorial.math.lamar.edu/pdf/Algebra_Cheat_Sheet.pdf
  [2]: http://tutorial.math.lamar.edu/pdf/Algebra_Cheat_Sheet_Reduced.pdf",5306,985,1363579006
1898856,"Hi, 
How do I show:
 - negative infinity?  -\inf
 - positive infinity? +\inf
I think my mistake is the representation of the expressions.
Thanks!!
",5307,941,1363579144
1932823,"You're right. I was missing an entire term from the dividend for some reason.
",5308,995,1363579765
475385,"Start with a general equation of a quadratic equal to zero: ax^2+bx+c = 0

Divide both sides by a: x^2+(b/a)x+c/a = 0

Now subtract both sides by c/a: x^2+(b/a)x = -c/a

The coefficient on x can be rewritten as 2(b/2a). In the square of a binomial the coefficient on x is twice the numeric term. For example, (x+1)^2 = x^2-2x+1.. So to complete the square on the lefft side we add (b/2a)^2 or b^2/4a^2 to  both sides.

x^2+2(b/2a)x+(b/2a)^2 =  (b/2a)^2-c/a

Now the equation can be rewritten as (x+b/2a)^2 = (b/2a)^2-c/a  Taking either the positive or negative square roots will give you the value of x+b/2a and x is found by subtracting b/2a from both sides of the equations for the two possible solutions for the original equation. This is in essence how the quadratic formula is derived.",5309,998,1363586650
2604377,"I have tried it all the ways, and the mistake is still there. How did you solve it? ",5310,958,1363594392
2727488,"I would also like to offer my praise and many thanks to Dr. Eichorn and Dr Lehman.  Before I was expelled from High School, I had retaken both Algebra 1 and Algebra 2 twice (a total of 4 classes) and still had almost no working knowledge of the subject.  When I began my undergraduate coursework, my ACT scores prompted a mandatory 5 credit hours of remedial Algebra in order to get me up to college level.  I failed and had to take another 5 credits worth.  I can finally, with confidence, say that I not only understand how Algebra works, but I also understand why.  Thank you so very much!",5311,112,1363600191
2326824,"Fabian,
I honestly cannot tell you how I solved the problem. I put the answers in about 7 times. It finally accepted one of my answers. I am sure that you are already doing this, but pay close attention to all of your spacing. I hope it eventually works for you.",5312,958,1363603707
2486546,"Hi, I am a bit confused with Week7 Quiz3 Question1:
We are given f(x) = x-2, g(x) = 4x^2.
And we need to find: (f+g) (-2).
My first question is do we multiply f(-2) with the (-2) outside the brackets which give us 4.
Second question for g(x) do we multiply out the power of 4x^2 to give us 16x.
I would be grateful for any feedback.",5313,1000,1363605546
1403974,"Hi Andrew :

Remember in general, when you have f(some value/function) or g(some value/function), you have to sub that value/function in for x.  So you need to do that first.  I don't want to go too indepth into specific answers, but you should think about problems like these as in gathering like terms (addition/subtraction) or FOILING (multiplication...sorry don't have a good example for division).  So in the case of (f+g) for example ... write out the terms for f ... put your sign down ... then put all the terms for g in parenthesis and distribute the sign.

Hope this helps you out...  ",5314,1000,1363614134
546153,"Hi.  I am not off to a great start in week 8.  I have y=4x-3 which is equivalent to the inverse x=4y-3.  Solving for y, I get -4y=-x-3.  So 
y=(-x/-4) - (3/-4)= -x-3/-4.  But, it is wrong.  Can anyone give me a hint? Thanks, Stan",5315,1001,1363616682
1403974,"Hi Stan...

What you are getting when you solve for y is incorrect,  Very simple math mistake...you have negatives in all your terms (-x, -3, -4) ... factor out a -1.

Hope this helps...  ",5316,1001,1363617291
546153,"Hi Andy.  I finally got the right answer.  But, do you know why we have to change the answer to a positive?  ",5317,1001,1363618559
2232269,"For this question I got the answer -2-x/x-1 and when I hit the preview button it said this was equal to -4 for some reason I don't understand. Do I have the right answer and the computer is just turning it in to something else or do I need to check my work?",5318,1002,1363618982
1403974,"Hi Ava :

Looks like you're running into an order of operations issue...meaning -x/x is being evaluated first (-1), then -2-1-1 ... and that = 4.  And no that's not the correct answer.   

The way around this is to make sure you're putting () around both the expressions in numerator and denominator.  In order of operations, () are always evaluated first.  Think of the pneumotic device PEMDAS  ( Please Excuse My Dear Aunt Sally --- Parenthesis, Exponents, Multiplication / Division, Addition/Subtraction).  This is the correct evaluation of order of operations.  I put M and D together and A and S together because they are on same level of priority, evaluated from left to right.  

Hope this helps you out...  ",5319,1002,1363620214
1451765,"Klaus is right that $$\sqrt{25}=\pm5$$ is always true. We know that all positive real numbers have two square roots, and $$\sqrt{0}=0$$. And, if the real number under the radical is negative, we find that our roots are complex. Klaus also said something that I now consider quite important, now that I have learned about functions. The square root function $$f(x)=\sqrt{x}$$ is defined (in our text, p. 189) to have $$dom(f)=[0,\infty), ran(f)=[0,\infty)$$, and this (as Klaus already said) is a restriction on the domain of what would otherwise be the square root 'function' (which isn't a function because it produces twin outputs).

My purpose in bringing this up is the confusion that was experienced by a number of students, including myself, over when to use the PRINCIPAL square root (for the square root function it is the positive root), and when to remember that the context is not a 'function' that is under discussion. We ran into this at least twice. Once was the quadratic formula, another time was when we solved for x by taking the square root of both sides of an equation when one side was $$x^2$$. In this second case we were taught to leave $$x$$ on one side of the equal sign, and $$\pm$$ some expression on the other.

The way the square root is introduced in the text, and not only this text, is as $$\sqrt{a}=\pm b$$ is always true when a and b are positive real numbers. But the trouble is, these texts immediately move into a definition of the 'principal' root, without giving any explanation, leaving the student a bit hanging. This is speculation on my part, but I think Klaus's comments also support the idea, I feel the reason mathematitians introduced the 'principal' root notion is basically because they love functions, and without the restriction on the range of the square root function (which is the effect of choosing the principal root) working with square roots would be unfunction-like, and therefore messy. Can anyone confirm this?

I believe it is worth the effort to disambiguate the confusion expressed by students working with square roots in this class.",5320,817,1363620566
2329113,"Sum up the two functions first, using the x-2 and 4*x^2 and then plug in -2 to your result instead every x. Use the same strategy with difference, product and quotent. Hope this helps.",5321,1000,1363620594
546153,"Hi Andy.  Thank you so much for your help.  It's great. Stan",5322,1001,1363621231
1321055,"Yes, these are correct!  We extended the deadlines to make everything as consistent as possible. So all deadlines except for Weeks 8 & 9, will be the end of march. Weeks 8 & 9 will be April 1st. This way everyone has plenty of time to prepare for the final by reviewing the correct answers on the quizzes.",5323,999,1363622229
2942324,"thank you Bill, I'm facing difficulties in solving the assignment, appreciated if you could give me some insights",5324,992,1363622686
2131896,"So would it be possible for the exam to remember my correct answers, or do I have to set up a Notepad file to copy &amp; paste for my second attempt?

My suggestion would be to time the exam at 2.5 hours for the signature track students, and to allow maybe 5 hours per attempt for everyone else. That way, those who need to ""deliver with speed"" can demonstrate that they are capable of doing so.

Everyone else is just in it ""for fun"", right? So why not make it possible for us to get that certificate. From my personal experience, and the posts in the discussion forum, it poses somewhat of a challenge to enter the answers in the correct form. I have been able to enter correct answers first try in probably half the cases, or maybe even less. And I did not have to rush then.

Plus, it is not easy for me (and presumably others, who have chosen to take this work-whenever-you-can class over a real-life class) to carve out 2.5 hours where I absolutely know I won't be disturbed. It would be nice to have a little buffer, in case distractions occur.",5325,973,1363623499
2942324,"Bill, the difficulty is in solving the problem",5326,992,1363624152
1805413,"Where can I see the correct answers of the quizzes that have passed hard deadline ?",5327,978,1363626881
2131896,"@Bill - I guess in that case, one attempt will be sufficient for you... Let me know how it went :)",5328,973,1363627540
2486546,"Thanks Irina, that was very helpful, I am still not getting the right answer, but I understand whats happeing better: 
For the addition question I have plugged in f(x) = x-2 and g(x) = 4x^2:
Which gives me x-2 + 4x^2
Then I have plugged in the x values with -2 giving me -2+-2 + 4*-2^2 which gives me -4+16. This is not the right answer, but I feel I am almost there. I would be grateful for some more feedback. Thanks.",5329,1000,1363627859
2329113,"You are completely right, now just add -4 and 16 and you'll have the right answer! :-)",5330,1000,1363628453
1500756,"$$5x^2-2$$ | $$3x^2$$

$$15x^4+0x^3+9x^2+8x-2$$

$$15x^4+0x^3+6x^2$$

$$00x^4+0x^3+3x^2+8x-2$$


----------


why $$3x^2+8x-2$$ is incorrenct answer?",5331,995,1363628569
2942324,"the final result 5/2*sqrt(2)  seem not to be the correct one",5332,992,1363635025
2942324,"the final result 5/2*sqrt(2)  seem not to be the correct one",5333,992,1363635873
2942324,"sorry, is quiz 5...",5334,992,1363636351
2982921,"Hey

I would also benefit from having this course again, as I missed the first 8th weeks of it. Until now, I have not known that there is such website as coursera.... however, I am desperate for some help in math but I cannot take the course now, as I am very busy with other projects. Thus, it would be nice to be informed for future availability of a new course running through algebra. 

Regards, Boris ",5335,960,1363639260
1361820,"Use this example 

http://www.mathsisfun.com/data/function-grapher.php?func1=sqrt%28x%29&func2=2*sqrt%281*%28x%201%29%29%201&xmin=-12&xmax=12&ymin=-8&ymax=8",5336,986,1363641584
1361820,"Use this example 

[enter link description here][1]


  [1]: http://www.mathsisfun.com/data/function-grapher.php?func1=sqrt%28x%29&func2=2*sqrt%281*%28x%201%29%29%201&xmin=-12&xmax=12&ymin=-8&ymax=8",5337,986,1363641715
1361820,"Use this example (is not the correct answer)

2*sqrt(1*(x-1))-1

[enter link description here][1]


  [1]: http://www.mathsisfun.com/data/function-grapher.php?func1=sqrt%28x%29&func2=2*sqrt%281*%28x%201%29%29%201&xmin=-12&xmax=12&ymin=-8&ymax=8",5338,986,1363641835
2423313,"so whats the answer?",5339,1002,1363647638
1743690,"Porque es -3(x+1)^(1/2)-1  y cuidado con los espacio.",5340,986,1363648556
544493,"I love this course!! is very useful for my learning in the University!",5341,973,1363658895
2090392,"how do i factorize the following
x^3-6*x^2+8*x",5342,991,1363672650
2626488,"Good work!",5343,995,1363688901
2626488,"I agree wih you
",5344,996,1363688974
349611,"In the traditional learning environment, the review usually will give you a good idea what to focus on for the exam. I don't see why this would be any different.",5345,997,1363693820
2590573,"you need to lose sqrt in divisor, so you'll multiply and divide with number that can do that, (sqrt3+1)/(sqrt3+1)",5346,992,1363695198
2090392,"Oh got it!!!! Thanks Dominic :)",5347,991,1363699253
1111646,"Hy Ava. You are in the right track. However take into consideration that -5 and 3 satisfy the equation and therefore I believe is a question of brackets. Regards",5348,962,1363707002
2486546,"Hi, got myself in a muddle, I am attempting week8 quiz2 question1, 
The question is: 15x^4 + 9x^2 + 8x -2 / 5x^2 -2
Firstly do I add a zero value, if I do what do I multiply in the divisor by to subtract from it after the first subtraction in the case of this question I would multiply 5x^2 by 3x^2 to get rid of the first value 15x^4 I would then have my zero value minus 6x^2 I can't multiply 5x^2 to get 6x^2. 
If I don't include a zero value I could subtract 15x^2 twice as 9x^2 - 6x^2 is also 15x^2 but then what is the subtraction of 8x - 6x^2.
This is my confusion I would be grateful if there is anybody out there who can help.",5349,1003,1363712455
2571914,"You need a placeholder for the x^3 term, so 0x^3 would be the next term in the polynomial (after 15x^4).  Then it looks like you did it correctly, putting 3x^2 up above to get rid of 15x^4.  Next, there is no x term in the divisor, so it would be 0x^3 (placeholder).  Now you can take your 3x^2 and multiply it by your -2 in the divisor which it looks like you did.  So far so good.  So then you took 9x^2-(-6x^2) and got 15x^2.  Now you can bring down your last 2 terms to join the 15x^2 .  

Hope I understood your question correctly, and that this helps!  ",5350,1003,1363716182
1687973,"Actually, you're on the right track.  Instead of putting your -6x^2 under your zero cubed, place it under your + 9x^2 then the zero cubed will drop out (0-0) and the 9x^2 will subtract -6x^2 to 15x^2, then bring the rest of the figures down and continue.  Hope that helps some.",5351,1003,1363716433
2486546,"Okay, I have cancelled out the two 15*x^4 and have subtracted 6*x^2 from 8*x which gives me 2*x if I multiply the -2 in the divisor by x that cancels the 2*x and I am left with -2 - -5*x^3 which leaves me with 3*x^3. I feel I should end up with a real number so I am not sure about the last bit cancelling the 2*x and -2. Again any feedback would be welcome.",5352,1003,1363723097
1364816,"You are on the wrong track and need to start over.

First off, you are only REQUIRED to include a holder for a missing term in Synthetic Division. In long division you may need to put one in if the problem generates a term of the same degree. In this problem you don't need to put in a holder for the $$x^3$$ term because you will not be generating an $$x^3$$ term. In your last comment you said you ""subtracted 6*x^2 from 8*x which gives me 2*x."" (You can subtract $$6x$$ from $$8x$$ or you can subtract $$6x^2$$ from $$8x^2$$ but you cannot subtract $$6x^2$$ from $$8x$$.) You can't subtract a second degree term from a first degree term. You can only add and subtract like terms.

A little hint: you will end up with an ""x"" in your answer.",5353,1003,1363725701
1364816,"Hey Bill, I see that you are also in the Intro to Math. Thinking.

The problem is possibly a semantic issue. I'm also taking the Pre-Calc class taught by the same people and in our lectures they said you can include the vertex points in the interval or exclude them. Apparently mathematicians don't or can't agree about everything. My rule of thumb is to go along with your immediate teacher after all, they'll be grading the final.",5354,984,1363727364
1977465,"Stan - You're right, it doesn't go under the 8x, the -6 will be subtracted from the constant term",5355,1003,1363730637
2517946,"I have written the solution that I think is right (it's similar to Maria Meniktos wrote above but with an open interval (....) and the quizz give it me as wrong. What is the trouble?",5356,991,1363733139
1980373,"Is the final exam ""open book"", i.e., may we consult our notes and text?",5357,1004,1363733583
546153,"Hi Gary. Thanks, I got it, I think.  I haven't entered the answer yet, but I think I understand.  ",5358,1003,1363735093
2981660,"I just found out this interesting class online and was super late on joining this class, so I am wondering if this class will be offered again on coursera soon.  I'd like to take both the algebra and precalculus to refresh my memory and build a firm foundation in math.
 
I also found out the videos are very helpful in understanding the material.  Will the videos still be available on line when the class is over?",5359,1005,1363735781
1792120,"I'm with you in wondering, Rhee...I'm also with you in being a middle-aged accountant *lol*

Frankly, at this point I've gotten most of what I wanted out of this course, and we're now entering the realm of ""seriously, wtf?""  Couldn't even get a friend who is a high school math teacher to explain coherently what this stuff is for...but I admit to a prejudice toward graphs that don't actually TELL me anything :)

",5360,956,1363751451
2460084,"I know is pretty late:)
anyway, in question 4 we need to solve for x by completing the square. 
the problem is 9x2+9x−4=0,

i get stuck on factoring x^2+x+1=4/9+1

i search the forum, and find that the factor is (x+1/2)^2
It is very illogical for me, if it is equal to (x+1/2)^2, then (x+1/2)(x+1/2), that means that when we multiply 1/2*1/2 we get 1/4, so there is no way for me that x^2+x+1 is (x+1/2)... can somebody explain how to factor this? or why is like this???",5361,1006,1363754858
2460084,"Ok, i already figured the logic) sorry)))",5362,1006,1363755606
737457,"HEAR HEAR! Kudos for a wonderful course to our instructors! We appreciate it!
Thumbs up from Asia",5363,112,1363759241
1100029," Quiz :Properties of Integer Exponents

How to reply in question?


(36/16)( x^5*y^10*z^-7)

",5364,1006,1363770096
1374068,"The problem summary:
The difference formula (Blue words in the blue box) for Ex 2 should be sin(A-B)=sinAcosB-cosAsinB, instead of
sin(A-B)=sinAcosB+cosAsinB

time for the video is at around 2:52 and so on


Steps to reproduce:
1.just change the sign from ""-"" to ""+""
2.
3.",5365,1007,1363772053
2486546,"Hi, going by the posts in this forum, the remainder is 8*x-2 as 8*x can''t be divided any more. I have input this answer but it comes back as wrong. Help!",5366,1003,1363774356
349611,"I assume that would be your decision. There has been no mention of not being able to use notes.",5367,1004,1363780704
2015178,"I was also late on joining this class and started to enroll when this class already on 7th week, but in a few days I can catch up and already in 8th week now. And I'm also wondering can we access the video **online** when this class is over? Or the only way is we have to download it?",5368,1005,1363783928
2015178,"I was also late on joining this class and started to enroll when this class already on 7th week, but in a few days I can catch up and already in 7th week now. Oh, and we can't view the material of this course when this class finishes.",5369,1005,1363784302
2333508,"Don't know your names as you posted anon.  but you can download the videos now.


That will keep you interested and copy the homework as well.


Good Luck and it appears to me most, if not all of these wonderful courses will be available again.


I've learned a powerful lesson......don't bite off more than you can chew......


In other words two math courses at the same time might be too much.  :)",5370,1005,1363794969
565675,"I had the same problem. Thank you Irina.!",5371,1000,1363795482
1730010,"Is it possible to print out the final exam and work on it?  Then log in latter to enter all of your answers?  Would opening it and closing it count as an attempt?",5372,1008,1363802094
2448854,"use [  if the number is included  ex. > or = to -3     [-3     If the number is not included   ex.  < 3   would be (3   (The 3 is not included.  The answer you are looking for includes the area on the number line between the two x intercepts which may or may not include the intercepts.  If the inequality includes the value, use [  if not use ) ",5373,962,1363808070
1946976,"I have tried to input my answer but continue to get an error message. This is my answer and I hope someone advise me if theirs' an error.
(2*x-1)/2(x-1). I had enter this several ways error. I enter and gave me an answer as 1. Please Help.",5374,1009,1363808516
1706066,"This would help a lot.",5375,996,1363810526
2981660,"Sure, I'll definitely download the videos for future references.  I thnk this course and the precalculus course will be offered again soon since they just received college credit recommendations.

Also, I'm not sure if we'll receive a letter grade for this course, but since quizzes comprise 20% of the course grade, and I've already missed most of them, I'd like to start it over again.",5376,1005,1363813933
1321055,"Great question! Yes, opening and closing it will count as an attempt so please make sure to only close it when you are ready to submit the attempt. For non-ACE students, you are free to work on the exam however you see fit. ",5377,1008,1363817941
1321055,"You are correct. This is your decision, as long as you are not sitting for the ACE final exam. If you chose the ACE option, you will not be allowed to use notes.",5378,1004,1363817986
2258187,"12. ",5379,51,1363819011
1743690,"Esa misma pregunta me estaba haciendo. ",5380,1008,1363820829
1743690,"ESTOY MUY ANSIOSA DE TOMAR EL EXAMEN, YA TERMINE DE LLENAR TODOS LOS EXÁMENES DE TODA LAS SEMANAS CON PUNTUACIÓN MÁXIMA Y ESTOY ESPERANDO EL EXAMEN FINAL, ME FASCINO EL CURSO. ME GUSTO MUCHO!!!! ",5381,1008,1363821095
1743690,"Y ESAS DECLARACIONES DE AÑOS.MIS HIJOS PARA ESTUDIAR SOLO HAY QUE ESTAR VIVO.... ",5382,51,1363822052
2122357,"I teach middle school math, and my students often ask me the same question.  My response is that math teaches you how to think.",5383,956,1363825213
986898,"Basically, if you are going to go into more advanced use of Math, like differential equations and optimization problems this tricks will be very useful. Otherwise, is simply critical observation, which come to useful in general, but don't actually realize when you are using it.",5384,956,1363828892
1403974,"Hi Jacquelyn :

What you have does evaluate to 1...this is not a mistake.  I can tell you this...your numerator is correct, but your denominator is not.  Take a closer look at the f(x) original denominator...I think you're probably reading that as the same as the numerator (which would in fact cause things to evaluate to 1 upon substitution of g(x)).

Hope this helps you out...",5385,1009,1363845736
1971556,"This helps to quickly sketch a graph and see where it is going. Let's say you invest money into your business every year and get some profit out of it. The more you invest the bigger the profit. When is the threshold when investing more does not bring more profit? If there is dependency you can create an equation. If you get an equation you can graph it. Than you can play with it. ""What if double number of sits?"" or ""What it I reduce number of helpers?"". You can quickly transform the graph to see where the threshold point moves.

I agree it does not help in everyday life, but when you don't know you can do that it would not even occur to you to apply that into any situation. When you know there is technique like that you might run into situation when it would be applicable. My friend used graph transformation to figure out when it would be be better to take vacation. Did not occur to me, but now it might.",5386,956,1363848911
2624473,"Hi Jacquelyn,  you are missing a multiply sign i.e. a * between the 2 and the bracket in the denominator.",5387,1009,1363861346
2942324,"why not solving in this way : ac=-6  so 3x^2-x-6x-2
                                                           =x(3x-1)+2(3x-1)
                                                            =(3x-1) (x+2)",5388,612,1363868628
3008810,"I, too, am just joining this course....with one week left...oops.  But I was also hoping that the course material could be left up / accessible after the class is finished so I can learn it!!!  Thank you!",5389,1005,1363874713
2658676,"I have the answer exactly Wright from the beginning but it was not excepted. I think the way I wrote the /inf as follow             (a,b)U(c,/inf) or (a,b)U(c,+/inf) ",5390,991,1363875163
1713972,"Can somebody help me out? I keep getting this one answer, but it comes back as incorrect — 14*x-2. I payed special attention to changing the signs and everything, but I must have missed something somewhere...

Erica",5391,1003,1363875342
1858123,"everybody stops explaining or explains in a way i cant understand right at the point im sooooo stuck on :/",5392,946,1363894655
1704982,"What part are you stuck on?",5393,946,1363895406
1858123,"the stretching part. it goes from 1 unit inbetween the points on the y axis to 3 units inbetween  ",5394,946,1363897591
